date,sp500_ew,msci_europe,msci_em,msci_ageing,euro_govbond_1_5y
2025-09-17,5.723607348459193,34.215,44.51,10.392926684727396,141.24
2025-09-18,5.759242491091124,34.495,44.575,10.358701425419989,141.35
2025-09-19,5.749193119891008,34.46,44.605,10.319652588555858,141.32
2025-09-22,5.741626842907982,34.425,44.56,10.309740721911542,141.3
2025-09-23,5.764732458738892,34.51,44.865,10.40616038933559,141.36
2025-09-24,5.784459401891454,34.43,44.86,10.252352935162309,141.33
2025-09-25,5.761416202314616,34.215,44.785,10.112211744534932,141.34
2025-09-26,5.782121186223401,34.48,44.39,10.258140329886336,141.3
2025-09-29,5.792932537313432,34.545,44.88,10.299946268656715,141.41
2025-09-30,5.7782667689422995,34.67,44.925,10.350245887667263,141.34
2025-10-01,5.827891891891891,35.12,45.3,10.482047275982607,141.45
2025-10-02,5.844832866655284,35.355,45.605,10.42835389277787,141.38
2025-10-03,5.871728983902565,35.5,45.725,10.543857422706756,141.44
2025-10-06,5.8883720215219055,35.495,46.04,10.593082244427363,141.36
2025-10-07,5.874356241956242,35.445,46.075,10.518218532818533,141.46
2025-10-08,5.914546705659728,35.695,46.25,10.546455358678823,141.54
2025-10-09,5.9125780506788885,35.515,46.29,10.487924197872523,141.57
2025-10-10,5.797128249268377,35.09,44.775,10.31916422792219,141.64
2025-10-13,5.818920124481328,35.28,45.85,10.369525414937758,141.72
2025-10-14,5.811765618267987,35.145,45.29,10.361351141749244,141.76
2025-10-15,5.847834621329212,35.34,45.98,10.488589644513137,141.84
2025-10-16,5.804938521434072,35.6,46.205,10.517504492170787,141.89
2025-10-17,5.788531113209166,35.285,45.775,10.340777615655309,141.81
2025-10-20,5.8521587628865985,35.625,46.7,10.473314432989692,141.78
2025-10-21,5.9131700293154,35.71,46.505,10.550588894637007,141.9
2025-10-22,5.896445305770888,35.63,46.31,10.482122093023255,141.87
2025-10-23,5.888389084961695,35.75,46.73,10.43428509942326,141.87
2025-10-24,5.942282460215054,35.825,47.085,10.501230322580644,141.76
2025-10-27,5.928193764493688,35.91,47.425,10.565608090698273,141.76
2025-10-28,5.901448068669527,35.84,47.235,10.4963991416309,141.72
2025-10-29,5.875940856970429,35.82,47.87,10.458628761100096,141.79
2025-10-30,5.891063553826199,35.81,47.555,10.395492866407261,141.81
2025-10-31,5.859458037107681,35.625,47.42,10.352963412519507,141.81
2025-11-03,5.833281125195347,35.63,47.755,10.26014151762459,141.73
2025-11-04,5.828735237763456,35.535,47.4,10.26349460024386,141.75
2025-11-05,5.843717169959098,35.645,47.415,10.279877512836132,141.8
2025-11-06,5.815469992205768,35.4,46.86,10.124742357322248,141.81
2025-11-07,5.773607868568958,35.215,46.095,10.232425862516212,141.81
2025-11-10,5.8352879023883695,35.69,47.345,10.2422468847352,141.79
2025-11-11,5.874348013816926,36.155,47.31,10.396221934369603,141.84
2025-11-12,5.913506435472739,36.425,47.32,10.567883022774327,141.87
2025-11-13,5.861399793654887,36.1,46.92,10.392673458859942,141.76
2025-11-14,5.822477108433735,35.73,47.095,10.402946643717728,141.73
2025-11-17,5.787518981880932,35.515,46.66,10.413902070750646,141.72
2025-11-18,5.740757923827619,34.89,46.145,10.271621038086192,141.8
2025-11-19,5.733503467406381,34.875,46.165,10.279223300970875,141.81
2025-11-20,5.763408519129001,35.005,46.26,10.33229591394118,141.84
2025-11-21,5.7622472660933015,34.905,45.425,10.274655112501085,141.87
2025-11-24,5.82696779513889,34.965,45.99,10.475575520833335,141.87
2025-11-25,5.862050825481891,35.275,45.78,10.569558734549226,141.88
2025-11-26,5.917688459548042,35.655,46.3,10.757357253751941,141.95
2025-11-27,5.903029754204399,35.695,46.245,10.758471539456663,141.94
2025-11-28,5.942787063389393,35.8,46.395,10.824525226390687,141.91
2025-12-01,5.913900258397933,35.7,46.32,10.691781007751938,141.86
2025-12-02,5.883619719521638,35.745,46.2,10.616887206401099,141.85
2025-12-03,5.892270779777206,35.8,46.085,10.71191945158526,141.85
2025-12-04,5.903147814137251,35.955,46.205,10.766549643562657,141.83
2025-12-05,5.948933516577908,35.95,46.715,10.773797955677718,141.85
2025-12-08,5.916886387074596,35.915,46.52,10.760836412856653,141.71
2025-12-09,5.916577032258064,35.895,46.43,10.782627096774192,141.71
2025-12-10,5.912843680519925,35.9,46.49,10.756866769283395,141.64
2025-12-11,5.94090705401261,36.085,45.98,10.859446668938492,141.71
2025-12-12,5.939536763202725,35.9,45.625,10.803143100511074,141.72
2025-12-15,5.916118703199454,36.145,45.675,10.841665886657589,141.8
2025-12-16,5.891958113400306,35.98,44.975,10.864647369317213,141.85
2025-12-17,5.8802602436323355,36.0,44.94,10.839116406848964,141.86
2025-12-18,5.92485265762307,36.33,45.585,10.88867161504991,141.88
2025-12-19,5.934670737956952,36.52,46.025,10.964004313290056,141.81
2025-12-22,5.945716666666667,36.42,46.02,11.060933248299321,141.79
2025-12-23,5.914539257249448,36.55,46.065,11.087612345260302,141.83
2025-12-24,5.91758566819494,36.6,46.3,11.105503905586687,141.97
2025-12-29,5.93470744138634,36.575,46.48,11.021435609921848,142.12
2025-12-30,5.939668482887791,36.82,46.85,10.994290822407628,142.04
2025-12-31,5.94555632183908,36.72,46.795,10.975132183908045,142.08
2026-01-02,5.913337315470604,37.03,47.8,10.988473419233722,141.95
2026-01-05,5.997110921501707,37.39,48.585,11.180319965870309,142.02
2026-01-06,6.050569008299821,37.59,49.1,11.279840848806368,142.16
2026-01-07,6.044294611496616,37.545,48.845,11.306393172277904,142.17
2026-01-08,6.081812660833762,37.49,48.7,11.323443129181676,142.23
2026-01-09,6.117460427945347,37.85,49.075,11.304002964681622,142.14
2026-01-12,6.105981571955088,37.92,49.515,11.264861146824376,142.23
2026-01-13,6.115961515333735,37.88,49.555,11.16341637316382,142.17
2026-01-14,6.146482563133484,37.93,49.55,11.184866861364029,142.22
2026-01-15,6.218130363605032,38.135,50.315,11.27320696191625,142.25
2026-01-16,6.1998902561007165,38.145,49.84,11.258524402862811,142.21
2026-01-19,6.111568515242594,37.675,49.91,11.115579218548733,142.28
2026-01-20,6.064428821221425,37.415,49.245,11.092698737632206,142.35
2026-01-21,6.12295839753467,37.385,49.83,11.138658834103751,142.33
2026-01-22,6.150240939254721,37.705,50.245,11.267595074017356,142.3
2026-01-23,6.088043125317097,37.725,49.97,11.249268772196853,142.29
2026-01-26,6.038880798046974,37.775,49.905,11.294837107500632,142.36
2026-01-27,5.996751930902749,37.99,50.32,11.294936882318744,142.36
2026-01-28,6.023516984605086,37.67,50.73,11.252946159638554,142.4
2026-01-29,5.98064650346729,37.595,50.32,11.26128289748517,142.45
2026-01-30,5.997164753544902,37.865,50.165,11.217967589466577,142.44
2026-02-02,6.091057087115107,38.29,50.135,11.345405038595299,142.37
2026-02-03,6.083563462514808,38.295,50.695,11.413200837705196,142.37
2026-02-04,6.125503981026596,38.265,50.175,11.326054548534643,142.44
2026-02-05,6.087685774946921,37.885,49.975,11.196173036093418,142.5
2026-02-06,6.149158006093433,38.205,50.61,11.269809157075152,142.48
2026-02-09,6.134241584823302,38.5,51.0,11.33076471082011,142.57
2026-02-10,6.166325878594249,38.46,51.035,11.347438708592568,142.59
2026-02-11,6.180033698399327,38.545,51.635,11.19442396798652,142.56
2026-02-12,6.1381228410144075,38.31,51.315,11.153964108180977,142.61
2026-02-13,6.187430690149153,38.32,51.365,11.253533327715513,142.69
2026-02-16,6.172067510548523,38.395,51.52,11.210443037974684,142.63
2026-02-17,6.183154813127478,38.585,51.52,11.225711001434236,142.71
2026-02-18,6.214195976913936,39.05,52.145,11.284485231709388,142.69
2026-02-19,6.218684675501189,38.785,51.875,11.209756625891947,142.69
