date,sp500_ew,msci_europe,msci_em,msci_ageing,euro_govbond_1_5y
2024-04-08,0.0032370560927930114,0.004908946951702298,0.007573744352909806,0.004061995400953311,-0.0010716582124741247
2024-04-09,-0.00406488436476049,-0.004254648597541766,0.0019781089278649855,-0.00027990306967351497,0.0008582463166928456
2024-04-10,3.909239333421688e-05,0.00031650577623043574,-0.0010529086601737125,-0.012598610787689424,-0.0005002143775904022
2024-04-11,-0.0020411390531360762,-0.0031640563202025573,0.005270092226613787,-0.007478834276737012,-0.0006434546364481042
2024-04-12,0.0011285906238260868,0.003015394381844283,-0.008519003931847902,-0.008209780469451533,0.002003147803691485
2024-04-15,-0.004022302990443816,0.0012658227848101333,-0.003569068076669013,-0.0029428492063672262,-0.0007139797229758216
2024-04-16,-0.01614606180537259,-0.015486725663716894,-0.019103210400636783,-0.01708981700400769,-0.0005001428979709566
2024-04-17,-0.006824445073947749,0.0003210272873195308,-0.0017581823099810379,-0.007710448587208485,-0.0002859389520336597
2024-04-18,0.007301298586424476,0.004332477535301749,0.005419319875355599,0.006198542107253013,-0.0005720414730067125
2024-04-19,-0.003761726113639452,-0.0015976993129893646,-0.009163185554507347,-0.00800687640235842,0.00014309222293751311
2024-04-22,0.00536278839623594,0.008321331413025934,0.005711954304365552,0.0037550268213641935,0.0007153587524142413
2024-04-23,0.009042264695616975,0.010474527852721849,0.007302231237322321,0.022340176203769158,-7.148473800833166e-05
2024-04-24,0.00014309461795658507,-0.0032982566357782073,0.004698617264062399,-0.004664634667412959,-0.0009293680297397522
2024-04-25,-0.008954716039752064,-0.006303183107469246,-0.003607696419027362,-0.006816884970829773,-0.0005008944543827276
2024-04-26,0.011335437249259783,0.01205201395496358,0.016494568861472603,0.009964474610356211,0.0005727376861395239
2024-04-29,0.0023578599512219522,0.0009401441554373058,0.0068601583113456766,0.016336282535878377,0.001287922152261034
2024-04-30,-0.005191576729693614,-0.00720100187852224,-0.005372117400419207,-0.009308647890637123,-0.0015006431327712066
2024-05-02,-0.009865909579777066,-0.002207505518763808,0.014227374522460812,0.007503377502132702,0.0007872325198599039
2024-05-03,0.0032725177644237213,0.006005056890012517,0.006364462917262115,0.007607226246122867,0.0017162471395881784
2024-05-07,0.012884663695557075,0.016808042726987216,0.0005162622612286949,0.012211362465597508,-0.00035693889206178664
2024-05-08,0.0018479208964847782,0.004016684690251626,-0.0009029927760576539,-0.008019562904793331,-0.0002142398057559669
2024-05-09,0.002288725510410927,0.0024619172180337934,0.00012911555842465283,0.004007659644645001,-0.00014285714285722229
2024-05-10,0.005767384141020626,0.007828089025325946,0.004776658920733423,0.0045393834297857705,0.0004286326618088143
2024-05-13,0.00043906194408172006,0.00015229972586050522,0.006424257998201233,0.0036339464964718626,0.0002142245072835891
2024-05-14,-0.0026376587708115684,0.001522765341860799,0.00038299502106475813,0.004480185176592988,-0.0003569643749552487
2024-05-15,0.0038209755597609085,0.006233845218184708,0.0059979581419091765,0.014271037364144368,0.0015712041136979327
2024-05-16,0.001991594277366726,-0.011483831973405967,0.004059368260814544,0.0004066178033732548,0.0002139189960068677
2024-05-17,-0.0030383612528604997,-0.0025985937022318106,0.004295641187618271,-0.0023112773119425833,-0.001853568118628468
2024-05-20,0.004401451107353127,0.0036781609195402076,-0.002138633790413902,0.005905744015432202,0.0006428112277694353
2024-05-21,-0.0027793082162334004,-0.0024431210871888043,-0.00655572365103374,-0.008911817934293076,7.137758743769318e-05
2024-05-22,0.000984791983691169,-0.00290831164855343,-0.0002538071065989467,0.005067419833421516,-0.0004282349582470646
2024-05-23,-0.007675663304028357,-0.0004605465151980015,-0.004061944656004179,-0.008602514373268422,-0.001071046054980429
2024-05-24,-0.002722076336478141,-0.001075103670710953,-0.003696150904919593,0.0032078242231217136,0.0003573981415294636
2024-05-28,-0.006541535757087158,-0.00261377613776137,-0.0021747473455290267,-0.0038618040341902304,0.00021436227224014281
2024-05-29,-0.009002455829537848,-0.010328349005703785,-0.011923076923077036,-0.01197699787320694,-0.0003571938848405676
2024-05-30,-0.000552251444310814,0.0059190031152647204,-0.005190086933956062,0.011181956296589357,0.0005002501250623848
2024-05-31,0.003085210144690098,0.003096934035305088,-0.01643406808399639,0.0009213894934607669,0.0004999999999999449
2024-06-03,2.987238343399312e-05,0.004167953071935626,0.01299562392255682,0.01026307676667737,0.0007139287499107194
2024-06-04,-0.004637620546814714,-0.004765564950038437,-0.016756119910983136,-0.009603082859284129,0.0009274452450598325
2024-06-05,0.009679613183516844,0.010349088662341632,0.02063639994674471,0.00856590022620507,0.0011404133998573762
2024-06-06,0.0013090156942823228,0.005962391071701489,0.004826506652752416,0.0008105875370572058,-0.0016374768617400948
2024-06-07,0.003532042305925298,-0.0016717325227963986,0.0016876541607164786,-0.003352083069674494,-0.0007844255865363525
2024-06-10,0.0002994755153657991,-0.0025879129243416843,0.007776049766718529,-0.001421302708806027,-0.0010705109905795318
2024-06-11,0.002140174934387451,-0.008547008547008628,-0.008359053497942415,-0.003969991168649267,0.0012145459741372822
2024-06-12,-0.0011556765420733806,0.008620689655172376,0.0068732978861367755,0.01734359949009212,0.0011417154274298014
2024-06-13,-0.0008317014549523716,-0.01098901098901095,-0.005667181865018023,-0.014178199636804556,0.0009265858873841459
2024-06-14,-0.001475346651944931,-0.010339506172839519,0.010492227979274737,-0.010126425190915889,0.000498468988108014
2024-06-17,0.001352958405762994,0.0009355995633868464,0.0007691321625431513,-0.0018695561964814367,-0.001352313167259811
2024-06-18,0.00770602602813697,0.005608350210313029,0.009991033687716255,0.009835681757067505,0.001639227424987455
2024-06-19,-0.0034285719128849257,-0.0017041053446940069,0.009258084971464964,-0.00028577535545681876,0.0
2024-06-20,0.005662920740999278,0.00915580384854131,-0.0033928122643880343,0.0018291384314961245,0.0001423082396472264
2024-06-21,0.0044042155004926364,-0.008611410118406937,-0.0026478375992939895,0.0010985022763050356,0.0005691519635742104
2024-06-24,0.0037285544065843723,0.008686210640608039,-0.00025284450063201014,0.010355334162659657,0.0001422070534700115
2024-06-25,-0.008283562817223422,-0.0012302014454866894,-0.006575619625695417,-0.0034391821657124844,7.109341674960135e-05
2024-06-26,-0.0026693565005626585,-0.004464973056197197,0.0010183299389001643,-0.00975996063286566,-0.0001421767256698514
2024-06-27,-0.0013797214465969265,-0.004794308691617677,-0.0006358087487283726,0.00032193437867045205,-0.0005687877710630618
2024-06-28,0.004414511094568363,-0.002331002331002252,0.0053441913729481705,0.004872013205435399,0.00042683360603268383
2024-07-01,-0.010493711975929854,0.003426791277258534,-0.0020250601189724105,-0.00609220409067901,-0.0005688686624474304
2024-07-02,-0.000598119985159018,-0.0038807823657249774,-0.0022828154724159333,0.0009675106554933866,0.0
2024-07-03,-0.003342096001295869,0.0059217702976468445,0.011185966696326322,0.005394613950150617,0.0005691924581998631
2024-07-04,-0.0003379711749476044,0.006041828040278974,0.002891263356379792,0.0022356432235650647,-0.00042665149683573933
2024-07-05,-0.005143639265965949,-0.0015398829688942905,-0.0026322386563049083,-0.001186641867296001,0.0014227786867753167
2024-07-08,0.004201325833006919,-0.0006169031462061048,0.004398642704537048,0.004805471329763389,0.0004972650422674363
2024-07-09,0.0004767068005255837,-0.00925925925925919,0.0021271271271270376,-0.004174458714737206,-0.0002130076682760329
2024-07-10,0.0008753967956121045,0.00981308411214954,0.0038706455237857984,0.015719831545661922,0.0004261061004189326
2024-07-11,0.014941987549782265,0.004627487274409869,0.004850746268656669,0.022013584858598945,0.0021296230567189323
2024-07-12,0.007137801877090233,0.009058805465991249,0.0032182200767421065,0.012756769231660137,-0.0005666926400792471
2024-07-15,0.0019237758977372899,-0.01080340839926952,-0.009500308451573014,-0.0025643049816748142,0.0004252604720391684
2024-07-16,0.010599365555553186,-0.0021535148438701635,0.0,0.0053122609992097836,0.000708466170740385
2024-07-17,0.00039798968059989726,-0.0052412517342377285,-0.014698555057299556,0.0009725342891784283,-7.07964601769362e-05
2024-07-18,0.0009482152165289914,-0.002789400278940146,-0.007332490518331181,-0.006034914722801599,0.0011328235627301453
2024-07-19,-0.014610803318881982,-0.006837606837606813,-0.007641365257259225,-0.013259065057388386,-0.0003536067892504491
2024-07-22,0.0057709953369800004,0.00954467219527455,0.0026950718685829766,0.007654318389418435,-0.0009197028652281336
2024-07-23,0.0017245590118843968,0.00046497210167384395,0.0011519262767183402,0.009444873784513197,0.000495680498513007
2024-07-24,-0.004820907592591128,-0.005422153369480931,-0.01035540782408595,-0.00014402392354984084,0.0010616462594663645
2024-07-25,0.00020524543922850746,-0.007165109034267925,-0.007621754295310756,-0.002075442690785745,0.0
2024-07-26,0.00626947220737728,0.008785691873234969,0.004425930747201212,0.0024237091691714507,0.0011312217194570096
2024-07-29,0.004436459933341075,-0.002177293934681246,-0.0009072058061170285,-0.0018108361294343345,0.0
2024-07-30,0.0052730286903384105,0.0029613466334164062,-0.00012971851083154462,0.004062046252211182,0.001129943502824915
2024-07-31,0.010706168814431205,0.009324009324009452,0.021017125064867637,0.008060078608769006,0.0011992099322799543
2024-08-01,-0.014778974129381894,-0.014010777521170081,-0.009402795425667243,-0.024555501084019826,0.00035228633833561673
2024-08-02,-0.03458366125890899,-0.02467207995003129,-0.037455105182144566,-0.03569764657894914,0.0016903789266093927
2024-08-05,-0.014886049777575572,-0.022094140249759864,-0.031050106609808226,-0.028554860726430875,-0.0004218815918999308
2024-08-06,0.007848122068127683,0.003929273084479323,0.00825195984046223,0.002788910549543555,0.0
2024-08-07,0.010504606963279706,0.015166340508806275,0.022370754330923504,0.016386954208118087,-0.0009848058525604442
2024-08-08,0.0003237517070744378,0.0016064257028112205,0.00867244829886582,0.006072909157486928,0.0007041261794114018
2024-08-09,0.00014680847393000462,0.0054530874097833415,0.0030423280423281795,0.008356855362278814,0.0007036307345904547
2024-08-12,-0.0038029894390360086,-0.0007975753708725497,0.006857444283265179,-0.0037104619685899287,-0.0007734495851496881
2024-08-13,0.0038135280271704985,0.00606641123882512,0.003012442698100859,0.010958451741117203,0.001618464569699496
2024-08-14,0.0011772981384055026,0.0044430339574736966,-0.007312614259597838,0.002794648473734007,7.025432064056147e-05
2024-08-15,0.017626354627610752,0.013744075829383862,0.015785319652722896,0.018649126500923652,-0.0014752370916755186
2024-08-19,-0.001251140100703041,-0.0012466884837151193,0.012691012691012693,0.012578845703809627,-0.00014070634585605646
2024-08-20,-0.0045136360744012505,-0.005461070369792487,-0.010230179028132946,-0.0012274573738961791,0.0009147199549675022
2024-08-21,0.005295695410247658,0.003294634452463141,0.0012919896640826156,0.008308622062799031,0.0008435852372583597
2024-08-22,0.0007478257386752674,0.0037529319781077763,-0.006838709677419397,-0.0024502229460513503,-0.00028095806700845216
2024-08-23,0.005009627228624858,0.0046736251752608204,0.007015720410549653,0.018015934207874285,0.0008431110798845509
2024-08-27,0.00036357984236268237,0.001240502403473398,-0.006579796155334883,0.0036957920167546288,-0.0009828009828009021
2024-08-28,0.0027604399098357657,0.0035620257085333673,0.0005194805194805863,0.004064370732194789,0.0005621530461668023
2024-08-29,0.010811998517131105,0.008024691358024638,0.008437175493250182,0.0057660284912135484,0.0009129854624623235
2024-09-02,0.006433649878279102,0.0007654623392530091,-0.0036040674475479317,-0.00025900378630983045,-0.0009823182711199419
2024-09-03,-0.004775478623386342,-0.009484472999847116,-0.009947035266761328,-0.00903748023663109,0.00014046916701793144
2024-09-05,-0.020063119798019002,-0.015752895752895846,-0.008872651356993777,-0.006684468127747256,0.0025983146067416474
2024-09-06,-0.007351174334122801,-0.010356190177310487,-0.014876250658241164,-0.015519220764204977,-0.00021012817818866214
2024-09-09,0.012073961581287929,0.008561915332170544,0.008552719497527672,0.010132353747630773,0.0007706319181728372
2024-09-10,0.0015742822307187598,-0.005659487501965099,-0.003047568570292869,-0.006556103059482399,0.0013300665033251224
2024-09-11,-0.011239016306715977,0.00015810276679828483,-0.0006645401382242566,-0.0073817009873571315,0.00013982102908283167
2024-09-12,0.012553351701851012,0.008061966487511896,0.0023939353637452143,0.017022244732329828,-0.01467915559904931
2024-09-13,0.008215641416854824,0.0068997961423864496,0.005705187740480122,0.01346072428504752,-0.0002128263337116687
2024-09-16,0.0018837736191705812,-0.0020246067590716788,-0.0034300791556727273,0.0053264086379061215,0.0006386149152062259
2024-09-17,0.010200129465091079,0.0037453183520599342,0.005559968228752821,0.004834819812679525,-0.0010636789107928424
2024-09-18,-0.003879581069576088,-0.005286069651741276,-0.0035545023696681444,-0.0032199956036486066,0.0005678994817917005
2024-09-19,0.0057098195320102185,0.01391059706158182,0.014136609855991633,0.016366421111466467,0.0
2024-09-20,-0.0050192014844681054,-0.015415446277169842,0.0013027618551328946,-0.011261699202289921,-0.0004256828662646539
2024-09-23,0.00788130365060069,0.004853608893064187,0.011839708561020013,0.01703952038327139,0.001419547164454693
2024-09-24,0.0005278455790633796,0.008258024306637468,0.0232737559470233,-0.005961464680110384,0.0017010418881564515
2024-09-25,-0.004253854721691153,-0.0009272137227629429,0.0017592359889420095,-0.00772447646988228,-0.0009198330149298162
2024-09-26,0.0017708642839495692,0.012064965197215782,0.027220270948319136,0.012591008125997671,0.001345609065155795
2024-09-27,0.009901307800933346,0.005502063273727709,0.00512883135914044,0.01039450521829166,0.00014145271942855864
2024-09-30,-0.004668922373222584,-0.009423924608603196,-0.011298748633216005,-0.009081442457851807,-0.0004950144968530745
2024-10-01,0.00593428811772001,-0.004296455424275036,-0.0033177684934873053,-0.005596381887578716,0.0008490165558228124
2024-10-02,0.0016432417168055213,0.001386962552011095,0.02428800394525954,-0.0019200261878971059,0.00021207408454682053
2024-10-03,-0.0035989995423841847,-0.009233610341643717,-0.007462686567164201,-0.019662391132759915,-0.0006360873559969615
2024-10-04,0.007541309036020127,0.003883193538365859,0.012127091923356703,0.01640953552002844,-0.0015558698727015097
2024-10-07,-0.00015568449903125003,0.0017019959771003013,0.006949436855979041,-0.0052019918910772844,-0.0004958209378098655
2024-10-08,-0.0005001745774738664,-0.005406240345999347,-0.020942408376963373,-0.008240932056292949,-0.000283466798951304
2024-10-09,0.006948944400722024,0.006678055598695387,-0.000729217306757457,0.005998912106221166,-0.000425320762741932
2024-10-10,0.00215278000698782,-0.001697007096575165,0.00024324981756262964,-0.003086662381061034,0.0015601730373733247
2024-10-11,0.006717794279432976,0.005099675475197296,0.005350194552529386,0.015880873272248186,-0.0005664518869927804
2024-10-14,0.007877992977340043,0.005842558425584121,0.0013304305757135815,0.006485865509338051,0.0001416932341480326
2024-10-15,0.005906450677338082,-0.00871293182513,-0.017151829931151163,0.008133024499440644,0.00014167316001989505
2024-10-16,0.0006272057915930329,-0.0009252120277561948,0.008479783704067767,-0.008634406929012406,0.0008499185494723616
2024-10-17,0.004009277271498357,0.00679117147707986,-0.002802827199610114,0.003361179700150041,0.0007784304012454779
2024-10-18,-0.0016637082128412306,0.002759466503142516,0.009898570206525736,0.0019048694393695165,0.0007071135624383551
2024-10-21,-0.004725817668729926,-0.00672680018345817,-0.009801548886737677,-0.01220861197452694,-0.0012012436404749138
2024-10-22,-0.0013633575886033977,-0.002308757888256241,0.002077477697665975,0.0009497853555202607,-0.0002829854969932377
2024-10-23,-0.003877681253947607,-0.0037025609379820468,-0.001097560975609757,-0.009431209310294841,0.0010614960016983588
2024-10-24,0.00036494121125763,0.001548467017652655,-0.0072030277133439125,0.0016890670948253028,0.0003534568075780342
2024-10-25,0.0007142607850672,0.0,0.004672897196261738,0.001501236126534966,-0.0007773302240123847
2024-10-28,-0.00022076437866680454,0.0037105751391464104,0.0014687882496939864,-0.00019079836574820153,0.000990099009900991
2024-10-29,-0.0006439108724386466,-0.00600739371534198,-0.0008555365436322404,0.0015475059858054419,-0.0012717253073334378
2024-10-30,-0.008544315454987128,-0.012552301255230214,-0.014801223241590167,-0.0023606318298474704,-0.001697792869269965
2024-10-31,-0.006012088028644391,-0.012084118016321366,-0.010677924012912787,-0.018292597749365203,0.00014172335600903807
2024-11-01,0.0002112943624641428,0.011119936457505863,0.011044176706827225,0.004424413304983776,0.0005668130933824678
2024-11-04,-0.00228458499586337,-0.004241948153966946,0.001489572989076482,0.0039374036130814805,-0.000495680498512896
2024-11-05,0.0010861634118275454,0.0007888923950771787,0.004090233019335532,0.009674738272845707,0.0001416932341480326
2024-11-06,0.041381850162534484,-0.0047296232066844635,0.003209480311072488,0.014460198348148934,0.0005666926400793582
2024-11-07,-0.0011019900781066294,0.0052273087280214625,0.017103482219761323,0.01844166044551665,7.07964601769362e-05
2024-11-08,0.011996119155746277,-0.006303183107469246,-0.018146624727800598,0.0026655853597905566,0.000707914483930594
2024-11-11,0.014656589655860808,0.010941960038058918,0.0030803351404633528,0.015397121667713565,0.0009196378041878006
2024-11-12,-0.006201108436492131,-0.020235294117647018,-0.016705564426974573,-0.02554666109151227,0.0
2024-11-13,0.00730212576585032,0.00032020493115592075,-0.002748282323547735,-0.008483099394013371,-0.00021202911866569085
2024-11-14,-0.004534956887147001,0.005921895006402167,-0.0010021295252411466,-0.0014528934272364236,0.0017672840378906152
2024-11-15,-0.011635142965507828,-0.007478122513921992,0.00025078369905950915,-0.019055314388973232,-0.000705666502011093
2024-11-18,0.00029889049620823727,0.0001603077909586581,0.006268020559107468,-0.00307560124611872,-0.0004943153732082095
2024-11-19,-0.0014501180131358815,-0.0016028209648982772,0.0006228977201943042,-0.007230756867700472,0.000706514059629848
2024-11-20,0.0008169660812376023,-0.0025686305988119607,-0.0004980079681273786,0.010230248515057383,0.00021180457497882443
2024-11-21,0.02293061962337828,0.005311443746982114,0.00261584454409558,0.016477074187370988,0.0001411731488671908
2024-11-22,0.015483788026914302,0.012487992315081575,0.008696732513355787,0.006081324513092401,0.002046721716423061
2024-11-25,0.002906701958879321,-0.0006325110689436864,-0.005788890257420798,0.01538040767738691,-0.0004930271869276748
2024-11-26,-0.0010490381370821256,-0.004746835443038,-0.0027254707631317876,-0.004130574528262931,-0.000845606370234675
2024-11-27,-0.005350940422354622,-0.002702702702702675,-0.008944099378881964,-0.0017084667132309939,0.0006347415191481076
2024-11-28,0.0017720846562157,0.004622987406344814,-0.0031336174479819068,0.0013264920132183278,0.0011277135607554722
2024-11-29,0.0020434394481805285,0.00587115201523325,0.007670061611970258,0.014089309917303616,0.0009856378484935924
2024-12-02,0.001898745342496344,0.006941157911342533,0.008859495882206136,-0.0027714602278520184,0.000844000562667091
2024-12-03,-0.00624151459041733,0.003603321322262376,0.0004947433518862621,-0.007101087254555161,0.0
2024-12-04,-0.0021794945129245402,0.005151420543240581,0.0003708740264556365,0.004625137251875078,-0.00028109627547445726
2024-12-05,-0.007217118363076147,0.0023295542786148093,0.00407810182896684,-0.001557249536478622,0.00014058765640379
2024-12-06,-0.0014873483223701855,0.0015494267121163308,0.0007384615384615767,-0.009844377308404373,0.0002811357885859067
2024-12-09,-0.0033689658372324516,0.0021658415841583345,0.021768540154962546,0.007747504450847709,0.0003513209668353223
2024-12-10,0.0022041000756638507,-0.005402902130287046,-0.01311988444872414,-0.010185127824795304,0.0005619161340169043
2024-12-11,-0.0020780914131123263,0.0027937296290547753,0.0028052201487986927,0.006726191816755378,0.0002808002808003529
2024-12-12,0.0007766281277992171,-0.0021668472372697867,-0.003405497445876926,-0.013787405617327164,-0.0016843287248228256
2024-12-13,-0.007229681158982815,-0.0037226617031176357,-0.002196729314132173,-0.018832132332102014,-0.0007029876977152627
2024-12-16,-0.0019580001456422913,-0.0014012143858010973,-0.00354696673189836,0.010715147285902837,0.0
2024-12-17,-0.008195103533127468,-0.00374181478016844,-0.004418804467902326,-0.013433057457039599,0.0009848751319028182
2024-12-18,0.002511662595038544,0.001877934272300319,0.0014794723215387773,0.004277270319247517,-0.00021083702298119178
2024-12-19,-0.026388630383161416,-0.016869728209934376,-0.006524682998892084,-0.038255522453421786,-0.000562350625614938
2024-12-20,0.00958299019944353,-0.006037496027963107,-0.0023543990086740685,0.010914453024344795,0.0004923336615556551
2024-12-23,-0.001766300538371457,-0.002877237851662384,-0.0008694572102845299,0.00508983325885648,-0.0005623901581722768
2024-12-24,0.004503126366428578,0.005771080474511026,0.011312779711586174,-0.0001688860695573391,0.000140676654709182
2024-12-27,0.0005647363695382435,0.002868983104877376,-0.014751075599262253,-0.0002670224500888052,0.0
2024-12-30,-0.006406545052105583,-0.004450095359186279,-0.005489706799750582,-0.008594994536582856,0.0007736127716435615
2024-12-31,0.0049359293496735734,0.0055874840357599265,0.0023836406975286106,0.010387487256047212,0.0
2025-01-02,0.012029296660091449,0.007937767899666603,0.013892365456821043,0.0023140474181064796,-0.00021082220660573192
2025-01-03,-0.004314441214159692,-0.005355174043156441,0.0,-0.0022732857958073227,-0.0007028888732693028
2025-01-06,0.003032178848433542,0.010609659540775862,0.001357857054684608,0.005805699075919879,-0.001125413237673234
2025-01-07,-0.0035542638748898847,0.001566906925728695,-0.006040433925049382,0.001400219697729188,0.0002816703049082214
2025-01-08,-0.002931706743508511,-0.00031289111389243285,-0.003968746124271227,-0.013735647360900827,0.00042238648363257525
2025-01-09,0.0037604228119973993,0.0046948356807512415,0.0,0.008461003840286807,-0.0005629441981565009
2025-01-10,-0.007804930501456031,-0.007788161993769416,-0.010708504544888586,-0.02997985524384672,-0.0008448919242414199
2025-01-13,0.00501067817565537,-0.005494505494505475,-0.004908747640025135,0.004715993598234602,-0.0007046719751955255
2025-01-14,0.0015701218575234765,-0.0014206787687450761,0.0036681001770806354,-0.003891251751810265,0.00021155066638467446
2025-01-15,0.013806289196541366,0.014226999683844443,0.009955891619407797,0.020580021374052127,0.0017625493513817592
2025-01-16,0.005811699585372754,0.010130922693266875,0.004242575492887424,0.008243114943152552,0.0007037792948130228
2025-01-17,0.008469940919207053,0.005863292701743461,0.008946322067594492,0.012636125261553888,-0.00021098530135732485
2025-01-20,-0.008159295492171204,0.0015339776039271502,0.001847290640393906,-0.0023593627692428676,-0.00042205965109731736
2025-01-21,0.0073950668737354786,0.00352274467759206,-0.00725261216963724,0.011682386820641932,0.0009148486980998793
2025-01-22,-0.0005885353317375275,0.004273504273504258,0.0017335314512134659,-0.007635026781529719,-0.0007733952049496784
2025-01-23,-0.00017318873747840247,0.003495440729483379,0.0004944375772557574,0.01689962692113367,-0.00014072614691817975
2025-01-24,-0.005785268925958098,0.0,0.0011119347664938495,0.0002427203650867682,-0.0002814919071075783
2025-01-27,-0.0046054788505972555,-0.00030289262456451027,-0.02060965074663712,0.005668292701447086,0.0012670702520063415
2025-01-28,0.005099321289112391,0.003332828359339457,0.006174395161290258,0.011386803911603405,-0.0002812148481441401
2025-01-29,0.002600834999477719,0.005284614223161732,0.01490294301815931,0.002186732355027976,-0.0001406469760898421
2025-01-30,0.0028112841630902885,0.008260738960648828,0.012462981243830162,-0.000937034949293869,0.0006330004220003183
2025-01-31,0.005676858318313327,0.0014896469536720414,0.003534430225472285,0.0009950774540905538,0.0019680888451536482
2025-02-03,-0.004751232948250417,-0.00788338539342559,-0.005708039834831147,-0.013176663218696927,0.0005612065941773547
2025-02-04,-0.005683107355927031,0.0028485757121439192,0.008916575058018683,0.012802562214260238,0.001121783635981144
2025-02-05,-0.002961674785203039,0.004335476154881279,-0.007869249394673039,-0.0005585485547665581,-0.00028013166188101124
2025-02-06,0.00606534257360436,0.011312890741291826,0.006101281269066394,0.007507619148030997,0.0
2025-02-07,0.0013517364115884778,-0.004857226964969041,0.005215281989084275,-0.007997667045046453,0.0
2025-02-10,-0.0016428750861603447,0.006507913030616708,0.011221042471042608,-0.0030012625722608544,0.0001401050788092384
2025-02-11,-0.0011290862943095226,0.002792064658339477,-0.0036988426202123614,0.00035278682294248576,-0.00014008545212584878
2025-02-12,-0.009151218002278694,-0.00014654161781935127,-0.003592814371257469,-0.011926236835327897,-0.0010507880910682887
2025-02-13,-0.0005666060474417423,0.010112853583467585,0.0012019230769229061,0.015335878741938647,0.0005610098176718203
2025-02-14,-0.0009860080171042451,-0.0030470110272781126,0.002160864345738478,0.013415321857923379,0.0006307821698907645
2025-02-17,0.003111778455898273,0.005967108135642718,0.011260182079539938,0.014424988493793478,-0.00035021363031462194
2025-02-18,0.005709383436142357,0.0028935185185183787,0.005685856432125158,-0.005687370055223351,0.0
2025-02-19,0.005364520237293169,-0.008222735141373283,0.0005889281507656108,-0.0037717448330454317,-0.0009809417040357316
2025-02-20,-0.011111286586457103,-0.0017454545454546055,0.0014125956444965837,-0.0012874761623760111,0.000350680319820329
